sample_index,shift,severity,true_label,predicted_label,correctness,confidence,entropy,feature_distance,ood_score,augmentation_consistency,brightness,contrast,sharpness,composite_quality
8069,clean,0,4,4,1,0.5467643,1.1286216,8.298847,0.0,1.0,0.3419973,0.1355089,0.019325916,0.14261627
8070,clean,0,5,5,1,0.9662987,0.16867127,9.3194,1.4901161e-08,1.0,0.1960376,0.24163722,0.026415478,0.1093183
8071,clean,0,4,3,0,0.7799089,0.7700261,5.9923787,-7.4505806e-08,0.6666667,0.38887358,0.24208015,0.031450562,0.12991743
8072,clean,0,3,3,1,0.48205647,0.9468632,5.7990627,0.0,1.0,0.54045904,0.23635569,0.07108651,0.30075946
8073,clean,0,0,0,1,0.9954105,0.03480679,7.705083,1.17812306e-07,1.0,0.56590456,0.23887712,0.04320073,0.18084842
8074,clean,0,7,7,1,0.65911704,1.020763,7.1291647,-5.9604645e-08,1.0,0.36269656,0.2558753,0.05796001,0.22651574
8075,clean,0,8,8,1,0.9914307,0.05004974,9.49606,2.0489097e-08,1.0,0.40733,0.12034021,0.021984981,0.18268871
8076,clean,0,7,7,1,0.9113494,0.37882933,9.458261,-1.3411045e-07,1.0,0.49312958,0.21439373,0.08286026,0.3864846
8077,clean,0,3,5,0,0.67207116,0.75381845,6.855251,-8.940697e-08,1.0,0.6163195,0.16869673,0.07681232,0.45532516
8078,clean,0,7,7,1,0.55499315,1.2866143,9.211801,5.9604645e-08,1.0,0.50941205,0.098241016,0.03853241,0.39221925
8079,clean,0,5,3,0,0.66453177,1.0383942,7.49785,0.0,0.6666667,0.72214055,0.16592366,0.08378101,0.5049341
8080,clean,0,4,4,1,0.77076596,0.83013767,7.741712,-8.940697e-08,1.0,0.43784976,0.11013924,0.026270665,0.23852013
8081,clean,0,6,6,1,0.9985359,0.012690476,10.302286,-9.313226e-10,1.0,0.24541718,0.12474306,0.05077988,0.40707254
8082,clean,0,5,5,1,0.8846046,0.43512014,7.987198,-7.450581e-09,1.0,0.35853246,0.21958335,0.029086754,0.13246278
8083,clean,0,9,9,1,0.9656068,0.17026983,7.6779013,-3.3527613e-08,1.0,0.48415804,0.26964262,0.11007281,0.40821585
8084,clean,0,5,5,1,0.55389124,0.9992945,5.4445047,5.9604645e-08,0.33333334,0.52990705,0.15182173,0.0375441,0.24728906
8085,clean,0,2,2,1,0.9941202,0.04386782,5.9170294,-2.7474016e-08,1.0,0.5669246,0.18239038,0.055860657,0.3062681
8086,clean,0,4,4,1,0.82668406,0.7034834,8.345733,0.0,1.0,0.4756676,0.11881736,0.05003867,0.42113584
8087,clean,0,2,2,1,0.4342133,1.4118615,10.16492,-1.1920929e-07,0.6666667,0.388654,0.2975164,0.105825655,0.35569566
8088,clean,0,7,7,1,0.9861055,0.08581113,7.057844,2.3283064e-08,1.0,0.5597899,0.23523651,0.13472365,0.5727133
8089,clean,0,9,9,1,0.99975306,0.0023367354,15.80563,-1.4260877e-09,1.0,0.5236316,0.2784458,0.11200392,0.40224528
8090,clean,0,6,6,1,0.98192114,0.114521965,6.455974,2.9802322e-08,1.0,0.40625253,0.15693821,0.07642754,0.4869882
8091,clean,0,7,0,0,0.9203745,0.40772343,9.713646,0.0,1.0,0.33536944,0.15098739,0.064263105,0.4256162
8092,clean,0,4,4,1,0.5700352,0.8889446,11.7218275,0.0,1.0,0.44951108,0.22737253,0.10722708,0.47158998
8093,clean,0,7,7,1,0.94840616,0.24927846,7.1965775,-1.2293458e-07,1.0,0.42959943,0.19478321,0.05533061,0.28406107
8094,clean,0,1,1,1,0.9999846,0.00019836015,9.741656,-2.3646862e-10,1.0,0.31739047,0.2684853,0.16576625,0.6174104
8095,clean,0,2,2,1,0.94345325,0.22920853,9.744726,3.7252903e-09,1.0,0.516922,0.12784195,0.054158345,0.42363185
8096,clean,0,3,3,1,0.9792442,0.12587531,10.878546,3.7252903e-09,1.0,0.45268846,0.19609669,0.050077844,0.25537193
8097,clean,0,1,1,1,0.9976725,0.020228008,10.537741,-5.5879354e-09,1.0,0.38219848,0.26152405,0.085223936,0.32587293
8098,clean,0,1,1,1,0.9722569,0.14521123,11.203027,1.4342368e-07,1.0,0.29740095,0.23109533,0.10830383,0.4686523
8099,clean,0,3,3,1,0.98125976,0.104572766,15.700813,-9.872019e-08,1.0,0.41008985,0.21516204,0.051428284,0.23902006
8100,clean,0,6,6,1,0.91293883,0.3896224,7.2069397,-1.4901161e-08,1.0,0.497498,0.24030747,0.060456034,0.2515768
8101,clean,0,8,8,1,0.99687386,0.026845744,8.706057,-2.8405339e-08,1.0,0.685252,0.31515658,0.15621312,0.49566668
8102,clean,0,3,3,1,0.8853072,0.5027629,10.698069,-1.4901161e-08,1.0,0.37396982,0.21080817,0.06484496,0.30760026
8103,clean,0,7,7,1,0.75500274,0.8524166,8.017847,5.9604645e-08,1.0,0.6085631,0.20133124,0.12847209,0.63810986
8104,clean,0,7,5,0,0.33262044,1.492301,8.422067,0.0,0.0,0.4940449,0.21202032,0.08858514,0.4178124
8105,clean,0,0,0,1,0.9947895,0.036493234,7.076688,6.9849193e-09,1.0,0.41380465,0.18429258,0.031762194,0.17234564
8106,clean,0,8,8,1,0.99979526,0.0021228073,8.775588,1.7666025e-08,1.0,0.70136976,0.30433917,0.112496234,0.36963975
8107,clean,0,1,1,1,0.99948287,0.005163112,7.2062817,-2.9220246e-08,1.0,0.35773596,0.21438771,0.07785133,0.36313167
8108,clean,0,5,5,1,0.9915678,0.051062215,12.320294,1.1641532e-07,1.0,0.44069013,0.2477907,0.06010325,0.24255554
8109,clean,0,2,2,1,0.7917622,0.7197817,8.530744,-2.9802322e-08,1.0,0.48529795,0.17269848,0.06703758,0.38817477
8110,clean,0,5,6,0,0.63243383,1.1136149,8.900405,8.940697e-08,1.0,0.49496529,0.16633497,0.09419907,0.5663181
8111,clean,0,5,5,1,0.81218255,0.6629732,5.0145473,-1.4901161e-08,0.6666667,0.4247805,0.2295836,0.061747596,0.26895356
8112,clean,0,3,3,1,0.85380906,0.6178065,8.1070595,1.3411045e-07,1.0,0.42064953,0.21710637,0.0575673,0.26515588
8113,clean,0,6,6,1,0.99848574,0.013181302,9.043361,2.7939677e-08,1.0,0.32818627,0.14318168,0.07722684,0.5393588
8114,clean,0,3,3,1,0.9041709,0.31914228,14.648408,7.450581e-09,1.0,0.34638992,0.20813957,0.020120148,0.09666615
8115,clean,0,5,3,0,0.64318734,1.1542276,8.637835,-1.1920929e-07,1.0,0.42139122,0.2069373,0.07135869,0.34483075
8116,clean,0,9,9,1,0.9989511,0.008707013,10.459796,-2.8521754e-08,1.0,0.4549441,0.24650252,0.10012178,0.40616775
8117,clean,0,8,8,1,0.99665207,0.022717899,9.64601,1.8859282e-08,1.0,0.5277523,0.19049059,0.037563834,0.19719419
8118,clean,0,4,4,1,0.9533101,0.25355616,9.359053,1.4901161e-08,1.0,0.27508938,0.154699,0.0146791525,0.09488787
8119,clean,0,6,3,0,0.44626692,1.3598348,11.941255,0.0,0.6666667,0.6680734,0.17768818,0.07755726,0.4364771
8120,clean,0,8,8,1,0.9994536,0.0050786533,7.7470174,-6.9849193e-10,1.0,0.41005668,0.2346423,0.056373067,0.24025007
8121,clean,0,0,0,1,0.99519557,0.03340646,9.322158,2.2957101e-07,1.0,0.3020693,0.16116369,0.027262228,0.16915758
8122,clean,0,4,4,1,0.68049926,1.0991875,8.117316,0.0,1.0,0.55973375,0.23807335,0.07234636,0.30388138
8123,clean,0,1,1,1,0.99083686,0.057283893,14.446305,1.359731e-07,1.0,0.608087,0.23356856,0.17302799,0.74079853
8124,clean,0,7,7,1,0.98352194,0.08790895,16.09853,1.3038516e-07,1.0,0.35868314,0.16217412,0.071205534,0.43906572
8125,clean,0,8,8,1,0.5033991,0.76786137,11.866304,5.9604645e-08,1.0,0.5741664,0.30557364,0.1300648,0.42564002
8126,clean,0,4,4,1,0.52052754,1.4596181,9.372592,0.0,0.6666667,0.61018944,0.24576962,0.108379796,0.44097948
8127,clean,0,9,9,1,0.920563,0.28256705,7.418057,1.4901161e-08,1.0,0.40489817,0.19228071,0.107100286,0.55699676
8128,clean,0,7,4,0,0.5451566,1.3554481,9.6170225,0.0,1.0,0.2235409,0.11441516,0.014474653,0.12650882
8129,clean,0,2,2,1,0.99962676,0.0037818532,10.219238,-2.013985e-08,1.0,0.43240917,0.17991936,0.05478199,0.3044791
8130,clean,0,6,6,1,0.98170507,0.10711403,7.9324145,1.13621354e-07,1.0,0.32163247,0.17822474,0.056380436,0.31634283
8131,clean,0,3,6,0,0.57975066,1.083146,9.476528,5.9604645e-08,1.0,0.71114177,0.2131832,0.08316251,0.39009696
8132,clean,0,8,8,1,0.9945932,0.03946841,8.255595,-6.519258e-09,1.0,0.47173715,0.1786478,0.04703597,0.26328737
8133,clean,0,8,8,1,0.989287,0.073554024,8.267483,-1.8626451e-08,1.0,0.4568832,0.23563047,0.063989095,0.2715643
8134,clean,0,6,6,1,0.9200779,0.34942016,7.7139196,-7.450581e-09,1.0,0.4707453,0.11614211,0.065695964,0.5656467
8135,clean,0,7,2,0,0.5807838,1.2132825,9.647625,0.0,0.6666667,0.60693806,0.25346956,0.07849995,0.30970046
8136,clean,0,3,3,1,0.9639502,0.20527847,10.373985,1.2293458e-07,1.0,0.51336044,0.19382183,0.06065447,0.31293768
8137,clean,0,8,8,1,0.80930066,0.49819034,8.527163,-2.9802322e-08,0.6666667,0.52476,0.23143326,0.07680303,0.3318568
8138,clean,0,1,1,1,0.9364924,0.24862586,10.376495,-7.450581e-09,1.0,0.4864137,0.30422768,0.14245348,0.4682447
8139,clean,0,1,1,1,0.9823255,0.09205827,11.215861,-1.6763806e-08,1.0,0.38861573,0.21516208,0.06940204,0.3225555
8140,clean,0,5,5,1,0.89418584,0.44932085,5.993569,5.9604645e-08,1.0,0.2764463,0.13229594,0.018840827,0.14241318
8141,clean,0,3,3,1,0.8627373,0.5318541,7.519436,0.0,1.0,0.30174246,0.1780142,0.041727357,0.23440333
8142,clean,0,7,2,0,0.67456657,1.0984489,9.332046,2.9802322e-08,1.0,0.4433862,0.116152465,0.05406113,0.46542847
8143,clean,0,9,9,1,0.98287785,0.10333255,8.260944,-1.3038516e-08,1.0,0.59141773,0.27163136,0.14746128,0.54287076
8144,clean,0,9,1,0,0.7073457,0.6093727,14.740374,1.4901161e-07,0.6666667,0.5082657,0.26635763,0.12732439,0.4780186
8145,clean,0,9,1,0,0.5425964,1.0562558,11.574296,-5.9604645e-08,0.0,0.47085127,0.199674,0.059303913,0.2970022
8146,clean,0,8,8,1,0.99955696,0.0041309604,7.803764,-1.754961e-08,1.0,0.38886592,0.2563847,0.06274471,0.24472778
8147,clean,0,5,5,1,0.7154878,0.69362015,8.074527,-2.9802322e-08,1.0,0.46890578,0.23972975,0.07923913,0.33053386
8148,clean,0,9,9,1,0.99082947,0.0652512,10.194588,0.0,1.0,0.45615557,0.16116977,0.051793396,0.32135725
8149,clean,0,9,9,1,0.9190186,0.28196198,13.118656,0.0,1.0,0.51981974,0.31897476,0.12903243,0.4045211
8150,clean,0,6,6,1,0.99941576,0.005450475,16.021143,1.6123522e-08,1.0,0.44915238,0.17856087,0.14796573,0.82865244
8151,clean,0,8,8,1,0.9926116,0.047315788,7.8504934,2.0023435e-08,1.0,0.5855252,0.23829462,0.075720266,0.3177577
8152,clean,0,8,8,1,0.9961791,0.027247412,8.583333,7.450581e-09,1.0,0.46215793,0.16413301,0.061539546,0.37493476
8153,clean,0,4,4,1,0.5054371,1.6223274,11.625808,-5.9604645e-08,0.6666667,0.64808387,0.11595688,0.051950235,0.44800952
8154,clean,0,8,8,1,0.8941913,0.5213802,12.342483,2.9802322e-08,1.0,0.33787534,0.23864137,0.028401215,0.11901162
8155,clean,0,1,1,1,0.99986875,0.0013705468,8.424477,1.0196527e-07,1.0,0.3878766,0.2074667,0.06939716,0.3344962
8156,clean,0,0,0,1,0.8754268,0.38967508,7.935013,-1.3411045e-07,1.0,0.5627464,0.28894985,0.06372404,0.2205359
8157,clean,0,1,1,1,0.9999919,0.00011187102,15.670608,-6.639311e-11,1.0,0.54854345,0.25222126,0.08470477,0.33583385
8158,clean,0,8,8,1,0.99999905,1.4809959e-05,15.867607,-9.094947e-13,1.0,0.5256472,0.17042553,0.051747,0.30363232
8159,clean,0,8,8,1,0.99986064,0.001559907,9.644227,-1.9426807e-08,1.0,0.48176578,0.1894253,0.060139406,0.31748182
8160,clean,0,6,6,1,0.8727062,0.5235803,9.124094,0.0,1.0,0.58346224,0.20511326,0.107202664,0.5226485
8161,clean,0,5,5,1,0.55814767,0.74203193,10.117641,5.9604645e-08,0.33333334,0.6247613,0.361436,0.18819344,0.52068114
8162,clean,0,9,9,1,0.926291,0.26346514,15.637521,-7.450581e-09,1.0,0.50184846,0.24942893,0.080058634,0.32096642
8163,clean,0,0,0,1,0.9999112,0.0010535591,8.669344,-7.894414e-09,1.0,0.68562216,0.23114598,0.11424999,0.4942742
8164,clean,0,6,6,1,0.99367577,0.04555416,8.5369005,-1.816079e-08,1.0,0.4713708,0.14087655,0.061333254,0.4353657
8165,clean,0,1,1,1,0.9942162,0.042519026,8.666888,-3.0267984e-08,1.0,0.39649972,0.24537303,0.06259218,0.25508887
8166,clean,0,2,5,0,0.30564946,1.5714698,9.639146,1.1920929e-07,0.33333334,0.25499642,0.17239839,0.057658963,0.33444992
8167,clean,0,6,6,1,0.9996871,0.0031780228,10.805937,2.1216692e-08,1.0,0.56111115,0.17000298,0.11866553,0.69801617
8168,clean,0,6,6,1,0.9103246,0.3634007,5.6580324,1.4901161e-08,1.0,0.40815845,0.10661061,0.040863704,0.38329506
8169,clean,0,3,3,1,0.35616583,1.39782,10.761632,0.0,0.6666667,0.4498583,0.21902466,0.1609886,0.73502165
8170,clean,0,5,5,1,0.98640627,0.07864955,8.536388,0.0,1.0,0.26133707,0.2075702,0.024812318,0.11953642
8171,clean,0,6,6,1,0.92365927,0.40250102,8.8238,-1.4901161e-08,1.0,0.4029195,0.19283904,0.06556372,0.3399902
8172,clean,0,5,5,1,0.47869602,1.0801876,9.484084,-5.9604645e-08,0.6666667,0.3318372,0.17156722,0.040907588,0.23843338
8173,clean,0,5,3,0,0.6750763,0.6943971,9.094826,2.9802322e-08,1.0,0.4700891,0.23524426,0.113400675,0.48205298
8174,clean,0,3,3,1,0.68622625,0.66239536,9.410838,-8.940697e-08,1.0,0.38335884,0.17562148,0.07026522,0.4000924
8175,clean,0,3,3,1,0.7953802,0.7365415,5.498966,4.4703484e-08,1.0,0.5603401,0.123356864,0.06943203,0.5628504
8176,clean,0,6,6,1,0.9769182,0.1321969,6.114792,2.4214387e-08,1.0,0.55857205,0.20441173,0.10082831,0.49325848
8177,clean,0,8,0,0,0.63770974,1.0450507,11.899276,-1.1920929e-07,0.33333334,0.57783145,0.24617945,0.07192553,0.29216588
8178,clean,0,9,9,1,0.8663775,0.3935274,13.954081,0.0,1.0,0.5635417,0.3204722,0.1819228,0.5676693
8179,clean,0,4,4,1,0.9961451,0.026663337,13.136796,-1.6065314e-08,1.0,0.36878443,0.14241341,0.031810828,0.22336805
8180,clean,0,4,4,1,0.53828454,0.9421259,9.098513,-1.7881393e-07,0.6666667,0.33673152,0.15850045,0.034711607,0.21899867
8181,clean,0,3,3,1,0.81592774,0.633266,7.2414794,-1.4901161e-08,1.0,0.37782755,0.21300042,0.042787265,0.20087785
8182,clean,0,8,8,1,0.99238294,0.058626994,9.517074,7.450581e-09,1.0,0.58834,0.30886647,0.0825279,0.26719517
8183,clean,0,3,3,1,0.66675824,0.70748657,7.650624,0.0,1.0,0.27957135,0.21739884,0.029317366,0.13485458
8184,clean,0,6,6,1,0.9199457,0.3564036,5.415543,-1.3411045e-07,1.0,0.4363524,0.16379596,0.08191125,0.50007796
8185,clean,0,0,0,1,0.9972698,0.019969327,6.99078,-2.3515895e-08,1.0,0.50029486,0.22890499,0.04291582,0.1874823
8186,clean,0,8,8,1,0.9983577,0.013266474,8.138667,-1.9441359e-08,1.0,0.55195695,0.18963549,0.053497124,0.28210354
8187,clean,0,5,5,1,0.80995715,0.536053,9.239142,-1.1920929e-07,1.0,0.4241728,0.21547168,0.038106013,0.17684847
8188,clean,0,7,7,1,0.91428304,0.40736902,5.3067894,2.9802322e-08,1.0,0.57795906,0.22841732,0.14482458,0.63403225
8189,clean,0,8,0,0,0.68711394,0.8691681,18.212706,-2.9802322e-08,0.6666667,0.5985703,0.25412193,0.08569154,0.33720505
8190,clean,0,4,4,1,0.80887157,0.7565889,8.643849,2.9802322e-08,1.0,0.4249604,0.16667007,0.08309962,0.49858454
8191,clean,0,6,6,1,0.82147616,0.6213861,7.859284,2.9802322e-08,1.0,0.37747526,0.09551234,0.032519348,0.34046918
8192,clean,0,5,5,1,0.9609992,0.171936,8.165097,7.450581e-09,1.0,0.43358484,0.23671111,0.07013259,0.296278
8193,clean,0,3,3,1,0.8301608,0.487174,8.628794,2.9802322e-08,0.6666667,0.42802802,0.26023933,0.054609895,0.20984407
8194,clean,0,1,1,1,0.9881241,0.07370716,13.378817,-9.685755e-08,1.0,0.47987774,0.22818533,0.07879654,0.34531668
8195,clean,0,8,8,1,0.9999924,0.00010427359,16.498112,-5.820766e-11,1.0,0.5813407,0.27618575,0.057878513,0.20956294
8196,clean,0,3,3,1,0.45019913,1.4582512,11.139538,0.0,0.0,0.44654945,0.3079499,0.07826121,0.25413534
8197,clean,0,0,0,1,0.9614924,0.16751793,12.783187,-7.450581e-09,1.0,0.4144161,0.18093085,0.04722289,0.26099822
8198,clean,0,4,4,1,0.8500196,0.54072267,11.117184,-1.3411045e-07,1.0,0.4108303,0.17643936,0.079888165,0.45277718
8199,clean,0,4,4,1,0.99188775,0.059384488,10.845733,-7.450581e-09,1.0,0.38513198,0.16719386,0.071294494,0.4264156
8200,clean,0,3,3,1,0.44687828,1.5504116,8.725371,-1.1920929e-07,0.33333334,0.46578586,0.19846244,0.06704268,0.3378087
8201,clean,0,3,3,1,0.9166678,0.3505534,9.697395,9.685755e-08,1.0,0.4977584,0.2264352,0.061018366,0.26947266
8202,clean,0,5,5,1,0.7967222,0.5978398,11.136175,-5.9604645e-08,0.6666667,0.56654286,0.16226202,0.073881485,0.4553193
8203,clean,0,3,3,1,0.9170299,0.30499732,9.036168,-8.195639e-08,1.0,0.3981452,0.2153216,0.03012567,0.13990946
8204,clean,0,3,3,1,0.9938898,0.04337281,15.069147,-1.3038516e-08,1.0,0.40350163,0.1198313,0.053800352,0.4489637
8205,clean,0,2,2,1,0.9983695,0.013337903,12.73661,1.9208528e-08,1.0,0.37033167,0.14717941,0.042039488,0.28563237
8206,clean,0,7,7,1,0.95734364,0.24872738,7.535026,-2.6077032e-08,1.0,0.5227737,0.2820736,0.09291626,0.32940313
8207,clean,0,7,7,1,0.9980749,0.015864918,8.891758,-1.36788e-07,1.0,0.4722503,0.24560675,0.09909609,0.403473
8208,clean,0,8,9,0,0.53751624,0.86621046,13.096792,0.0,0.33333334,0.68655664,0.2724322,0.09913021,0.36386976
8209,clean,0,2,4,0,0.6425221,0.9181783,9.899243,2.9802322e-08,0.6666667,0.48632178,0.15713245,0.074951224,0.4769909
8210,clean,0,0,0,1,0.99995697,0.0005272986,13.019994,1.1735028e-07,1.0,0.5416756,0.14892319,0.063833594,0.42863148
8211,clean,0,5,5,1,0.96109176,0.1930786,6.5604134,-2.2351742e-08,1.0,0.49705115,0.29827002,0.087790325,0.29433072
8212,clean,0,5,3,0,0.4549941,1.4915099,10.9063835,0.0,1.0,0.4595295,0.23955083,0.09413873,0.39297855
8213,clean,0,6,6,1,0.99146605,0.053001795,8.55734,-2.3283064e-08,1.0,0.33304486,0.21854523,0.062950276,0.288041
8214,clean,0,1,1,1,0.9999008,0.0010194961,18.748676,-9.837095e-09,1.0,0.55059105,0.19187096,0.08169381,0.42577255
8215,clean,0,1,1,1,0.9999851,0.0001820722,13.631908,-2.228262e-10,1.0,0.370878,0.23705938,0.13121982,0.5535291
8216,clean,0,3,3,1,0.91951615,0.29698223,10.684,-1.2665987e-07,1.0,0.5025161,0.27384692,0.08977201,0.327817
8217,clean,0,9,9,1,0.9898735,0.057763368,11.676562,-9.313226e-10,1.0,0.5456712,0.27525225,0.106841005,0.38815528
8218,clean,0,9,6,0,0.41244304,1.2988149,14.112233,5.9604645e-08,0.0,0.33022365,0.19046998,0.054382004,0.28551334
8219,clean,0,3,6,0,0.7313046,0.81112695,9.42721,2.9802322e-08,0.6666667,0.35803208,0.25359502,0.13777347,0.5432793
8220,clean,0,6,6,1,0.9201417,0.42170635,9.504722,0.0,1.0,0.4473742,0.16116217,0.07974169,0.49478853
8221,clean,0,7,7,1,0.9989557,0.009400683,11.260824,-1.3771933e-07,1.0,0.41494843,0.21896175,0.076540075,0.34955752
8222,clean,0,1,1,1,0.9250839,0.32043642,12.639924,-7.450581e-09,1.0,0.5868541,0.22091033,0.10483677,0.47456494
8223,clean,0,8,8,1,0.9955231,0.029257033,7.012013,1.3504177e-08,1.0,0.4782999,0.1874041,0.042659987,0.22763515
8224,clean,0,3,3,1,0.85048395,0.5517134,9.864304,2.9802322e-08,1.0,0.4214499,0.15284047,0.06518493,0.4264872
8225,clean,0,9,0,0,0.830598,0.48099172,12.219917,-1.1920929e-07,1.0,0.68603706,0.28222916,0.13873418,0.49156395
8226,clean,0,8,9,0,0.48089957,1.4725652,13.670007,5.9604645e-08,0.6666667,0.51886874,0.14674465,0.084234454,0.5740167
8227,clean,0,7,7,1,0.9915211,0.05784609,8.802509,-2.6077032e-08,1.0,0.22205245,0.20051709,0.048849028,0.24361408
8228,clean,0,8,8,1,0.99935097,0.0056550126,7.4749236,-4.307367e-09,1.0,0.6063892,0.19471781,0.0739392,0.37972292
8229,clean,0,8,8,1,0.9515823,0.28414688,12.797874,2.6077032e-08,1.0,0.45985755,0.34265065,0.14063707,0.41043743
8230,clean,0,0,0,1,0.9975688,0.019494642,7.4837856,-2.4447218e-08,1.0,0.83514476,0.15867954,0.115491055,0.7278212
8231,clean,0,3,3,1,0.94597423,0.27314723,10.654306,2.4586916e-07,1.0,0.48989615,0.25167432,0.12982813,0.51585555
8232,clean,0,2,2,1,0.998833,0.010642776,8.635455,7.3341653e-09,1.0,0.43303466,0.24374469,0.026435077,0.10845352
8233,clean,0,4,4,1,0.7776709,0.83936685,10.240889,5.9604645e-08,1.0,0.31467015,0.19916688,0.120158866,0.60330445
8234,clean,0,8,1,0,0.76434976,0.6399968,11.625201,-5.9604645e-08,0.33333334,0.7424173,0.26879448,0.14932606,0.5555378
8235,clean,0,7,7,1,0.8768538,0.4921282,8.502906,-1.4901161e-08,0.6666667,0.63588005,0.2926208,0.15066758,0.5148884
8236,clean,0,5,3,0,0.46119213,1.1421411,8.003181,-1.1920929e-07,0.6666667,0.48129085,0.079131,0.025885917,0.32712325
8237,clean,0,7,7,1,0.7369404,0.8489013,8.02698,-1.1920929e-07,1.0,0.48978505,0.18367732,0.077951185,0.4243897
8238,clean,0,1,1,1,0.95821774,0.17388356,10.893024,-1.1175871e-07,1.0,0.35832188,0.22040759,0.07454937,0.3382326
8239,clean,0,8,8,1,0.99812406,0.014245507,12.144372,-9.080395e-09,1.0,0.42436683,0.26445392,0.17309426,0.65453213
8240,clean,0,7,7,1,0.98579574,0.08259503,12.3636875,-1.0430813e-07,1.0,0.45686784,0.20481907,0.087764435,0.4284953
8241,clean,0,3,3,1,0.6256742,0.95258963,8.948777,-8.940697e-08,1.0,0.79011947,0.19257869,0.094209306,0.48919648
8242,clean,0,5,2,0,0.50655526,1.3637992,9.118803,-5.9604645e-08,0.6666667,0.5623493,0.25045192,0.09657862,0.38561586
8243,clean,0,4,4,1,0.756388,0.69519424,10.426007,-1.1920929e-07,1.0,0.4136847,0.16486248,0.049854223,0.302397
8244,clean,0,4,4,1,0.68375653,1.1550401,10.245781,0.0,1.0,0.09359937,0.1397568,0.014542573,0.10405554
8245,clean,0,3,3,1,0.7565776,0.57543206,11.008742,-2.0861626e-07,1.0,0.39860472,0.30490524,0.020765217,0.06810361
8246,clean,0,8,0,0,0.64710927,0.6812287,11.79367,2.9802322e-08,0.6666667,0.54469854,0.2022165,0.04667264,0.23080415
8247,clean,0,6,6,1,0.9984933,0.012104709,15.206078,1.1047814e-07,1.0,0.4951899,0.18149978,0.11157059,0.61471134
8248,clean,0,1,1,1,0.6859812,0.6395844,12.15166,-8.940697e-08,1.0,0.4779488,0.14789574,0.05308261,0.35891673
8249,clean,0,1,1,1,0.999073,0.008082353,8.364114,9.353971e-08,1.0,0.46721688,0.25537303,0.057525095,0.22525819
8250,clean,0,6,6,1,0.9993205,0.0064058634,9.812378,1.4784746e-08,1.0,0.47028193,0.19019462,0.082294516,0.43268356
8251,clean,0,3,3,1,0.96902937,0.15937445,9.375673,2.4959445e-07,1.0,0.4279565,0.23707454,0.0854127,0.3602763
8252,clean,0,2,2,1,0.41262767,1.3284925,9.446058,5.9604645e-08,0.6666667,0.52115124,0.11845715,0.056917425,0.4804855
8253,clean,0,2,2,1,0.8380817,0.46163997,9.636472,-1.1920929e-07,1.0,0.6956648,0.1908549,0.08100647,0.42443782
8254,clean,0,8,2,0,0.49610835,1.0122885,14.039705,0.0,0.6666667,0.63992673,0.3297173,0.114020064,0.34581053
8255,clean,0,9,9,1,0.999754,0.0023041964,15.107686,-9.0221874e-10,1.0,0.36553565,0.20371377,0.070607714,0.34660086
8256,clean,0,8,8,1,0.9995963,0.003644569,11.701486,1.5774276e-08,1.0,0.6398297,0.2416805,0.1075084,0.44483504
8257,clean,0,3,3,1,0.9183178,0.42600754,7.241117,-9.685755e-08,1.0,0.50110936,0.20995685,0.087291405,0.4157568
8258,clean,0,3,3,1,0.69854397,1.0550187,8.00095,5.9604645e-08,0.6666667,0.5165288,0.20024997,0.077961996,0.38932145
8259,clean,0,8,8,1,0.91950196,0.306097,11.640693,1.4901161e-08,1.0,0.4745073,0.20462567,0.0957849,0.4680959
8260,clean,0,1,1,1,0.99218774,0.0461567,9.663835,0.0,1.0,0.48295167,0.25532576,0.097261816,0.38093072
8261,clean,0,1,0,0,0.6465945,0.7559136,11.74506,8.940697e-08,0.6666667,0.45329866,0.20223765,0.06695425,0.33106554
8262,clean,0,0,0,1,0.8543199,0.48230168,7.920796,-2.9802322e-08,0.6666667,0.5152995,0.21073554,0.06446001,0.3058796
8263,clean,0,5,5,1,0.95347923,0.20563157,7.706929,1.4156103e-07,1.0,0.6161497,0.1960033,0.068160765,0.34775138
8264,clean,0,2,2,1,0.9962423,0.026754808,11.625353,1.2340024e-08,1.0,0.60157275,0.1485771,0.05355354,0.36044034
8265,clean,0,0,0,1,0.9997769,0.0023682844,10.604258,9.851647e-09,1.0,0.55793506,0.29749787,0.05612511,0.18865654
8266,clean,0,5,3,0,0.8052093,0.5661356,7.194111,4.4703484e-08,0.6666667,0.527553,0.26936933,0.05505496,0.2043839
8267,clean,0,0,0,1,0.9872176,0.0802451,6.2561927,1.5832484e-08,1.0,0.5027242,0.26879343,0.12882403,0.47926596
8268,clean,0,5,2,0,0.36633664,1.5268391,10.846992,0.0,0.6666667,0.44089818,0.13952802,0.040342655,0.2891345
