sample_index,true_label,true_class,predicted_label,predicted_class,confidence,shift,severity
1364,4,deer,6,frog,0.9150418,rotation,4
9776,2,bird,4,deer,0.9150414,brightness,4
4565,2,bird,4,deer,0.91503966,rotation,3
5696,7,horse,3,cat,0.9150319,blur,4
6357,7,horse,6,frog,0.9150319,rotation,5
5755,4,deer,6,frog,0.9150151,rotation,4
9503,2,bird,4,deer,0.915013,brightness,4
5930,5,dog,2,bird,0.91500956,brightness,1
9787,8,ship,0,airplane,0.9149858,contrast,3
8644,8,ship,0,airplane,0.91498536,brightness,2
8404,2,bird,6,frog,0.91497403,rotation,5
4936,3,cat,6,frog,0.9149634,noise,1
818,8,ship,6,frog,0.91495335,rotation,5
2755,5,dog,4,deer,0.91495234,brightness,3
5882,1,automobile,9,truck,0.91494256,contrast,3
9378,9,truck,5,dog,0.9149374,blur,2
6339,3,cat,6,frog,0.9149134,noise,1
6482,7,horse,4,deer,0.91489196,contrast,3
8793,7,horse,3,cat,0.9148718,blur,4
1217,4,deer,2,bird,0.9148413,brightness,2
5692,5,dog,6,frog,0.9148403,noise,2
2438,1,automobile,0,airplane,0.91483843,contrast,2
1091,8,ship,0,airplane,0.9148305,brightness,3
977,8,ship,0,airplane,0.914817,blur,2
456,3,cat,4,deer,0.91481483,noise,1
977,8,ship,0,airplane,0.9147899,blur,4
9086,0,airplane,6,frog,0.914769,noise,4
9989,2,bird,6,frog,0.91475093,rotation,4
7602,2,bird,6,frog,0.91474915,noise,5
7892,1,automobile,9,truck,0.9147462,brightness,3
7539,5,dog,6,frog,0.91472375,rotation,4
4592,7,horse,6,frog,0.91469574,rotation,4
8342,1,automobile,0,airplane,0.91468346,blur,3
637,3,cat,6,frog,0.9146705,rotation,4
6384,7,horse,2,bird,0.9146479,brightness,1
4938,3,cat,6,frog,0.91461957,rotation,5
2859,1,automobile,6,frog,0.91461635,rotation,5
5033,3,cat,6,frog,0.9146096,rotation,4
8269,8,ship,0,airplane,0.9145929,blur,4
5452,0,airplane,6,frog,0.91458774,rotation,5
7823,7,horse,4,deer,0.91458267,brightness,5
1174,1,automobile,0,airplane,0.91457486,blur,3
7660,7,horse,4,deer,0.91455066,brightness,5
925,5,dog,3,cat,0.9145458,blur,1
9363,5,dog,6,frog,0.9145349,rotation,4
5696,7,horse,3,cat,0.9145142,blur,5
979,9,truck,2,bird,0.91451186,blur,2
8536,1,automobile,0,airplane,0.9145102,brightness,2
293,9,truck,1,automobile,0.91450083,rotation,3
4825,7,horse,2,bird,0.91449255,blur,1
7068,2,bird,0,airplane,0.9144766,rotation,1
6697,2,bird,6,frog,0.9144732,rotation,5
4951,7,horse,2,bird,0.9144714,contrast,1
6532,5,dog,3,cat,0.9144711,blur,3
7068,2,bird,0,airplane,0.9144701,contrast,1
8225,9,truck,0,airplane,0.91445524,contrast,4
3330,7,horse,5,dog,0.9144527,brightness,2
15,8,ship,6,frog,0.9144436,brightness,4
8563,0,airplane,6,frog,0.9144333,rotation,4
2926,9,truck,6,frog,0.91438675,noise,2
5269,5,dog,6,frog,0.91438675,rotation,5
5281,3,cat,6,frog,0.9143784,noise,2
3518,5,dog,3,cat,0.91436195,blur,3
4404,3,cat,4,deer,0.91435975,contrast,3
2509,2,bird,6,frog,0.91435456,rotation,5
5560,3,cat,6,frog,0.9143529,noise,4
2242,2,bird,6,frog,0.9143458,noise,2
4605,3,cat,6,frog,0.9143253,noise,4
2898,8,ship,6,frog,0.91432446,noise,2
4967,7,horse,6,frog,0.9143172,rotation,5
9320,9,truck,0,airplane,0.91431105,blur,4
4255,9,truck,6,frog,0.9143047,rotation,4
4951,7,horse,2,bird,0.9142823,contrast,3
6561,9,truck,6,frog,0.91428113,noise,3
4822,1,automobile,6,frog,0.91427743,rotation,5
3929,3,cat,6,frog,0.91427666,rotation,4
3557,9,truck,6,frog,0.9142579,rotation,5
3801,2,bird,0,airplane,0.91425043,contrast,2
6802,4,deer,6,frog,0.91424346,rotation,4
1443,4,deer,2,bird,0.91424125,blur,3
9386,4,deer,2,bird,0.9142145,blur,1
2486,7,horse,6,frog,0.9142038,rotation,5
2573,5,dog,6,frog,0.91419005,noise,2
3851,4,deer,6,frog,0.9141868,rotation,4
1171,9,truck,6,frog,0.9141756,noise,3
3019,5,dog,3,cat,0.9141486,brightness,5
4163,2,bird,6,frog,0.9141455,brightness,5
1779,3,cat,5,dog,0.9141319,rotation,2
6740,2,bird,6,frog,0.9141049,rotation,5
8249,1,automobile,0,airplane,0.9141017,blur,3
7822,2,bird,4,deer,0.91406775,contrast,5
2497,9,truck,0,airplane,0.91404504,rotation,4
1895,8,ship,0,airplane,0.9140225,brightness,1
5915,5,dog,6,frog,0.9140188,rotation,5
7849,2,bird,0,airplane,0.9140097,contrast,1
967,9,truck,6,frog,0.9140081,rotation,4
7632,0,airplane,2,bird,0.9139839,blur,2
9498,3,cat,6,frog,0.9139368,contrast,4
6292,6,frog,2,bird,0.91392225,blur,5
9386,4,deer,2,bird,0.9139053,brightness,1
5828,5,dog,6,frog,0.9139025,noise,3
8824,3,cat,6,frog,0.91389793,rotation,4
9141,3,cat,6,frog,0.91389704,noise,3
6416,7,horse,6,frog,0.91389316,rotation,4
2407,9,truck,0,airplane,0.9138755,blur,4
9090,2,bird,6,frog,0.9138299,rotation,4
8091,7,horse,0,airplane,0.91382957,brightness,1
3204,5,dog,3,cat,0.9138036,contrast,4
1433,7,horse,3,cat,0.9137708,blur,5
3052,3,cat,2,bird,0.91375905,rotation,2
6672,9,truck,1,automobile,0.91374665,rotation,5
7611,7,horse,4,deer,0.91373837,brightness,3
4375,3,cat,4,deer,0.913735,brightness,5
5533,2,bird,0,airplane,0.91373277,rotation,1
1495,2,bird,0,airplane,0.9137165,rotation,3
7097,7,horse,6,frog,0.9137096,noise,2
1034,6,frog,3,cat,0.9137008,blur,1
1938,8,ship,0,airplane,0.91368663,rotation,3
5930,5,dog,2,bird,0.9136819,rotation,5
4293,9,truck,6,frog,0.91367704,rotation,5
7204,4,deer,6,frog,0.91367316,rotation,4
8493,2,bird,6,frog,0.9136703,noise,3
1150,2,bird,4,deer,0.91365904,contrast,2
5289,4,deer,2,bird,0.9136483,contrast,5
4066,6,frog,2,bird,0.91363907,contrast,3
9149,7,horse,0,airplane,0.91362137,blur,2
3204,5,dog,3,cat,0.9136195,rotation,1
1144,1,automobile,0,airplane,0.91359514,blur,5
3801,2,bird,0,airplane,0.913589,brightness,2
9785,8,ship,0,airplane,0.913589,contrast,5
7772,3,cat,6,frog,0.9135755,noise,3
925,5,dog,3,cat,0.9135478,blur,3
3698,8,ship,0,airplane,0.91354024,brightness,4
5058,1,automobile,6,frog,0.91352504,rotation,5
9095,5,dog,6,frog,0.91350585,rotation,4
4066,6,frog,2,bird,0.91350436,blur,4
735,4,deer,2,bird,0.9134915,brightness,3
3778,7,horse,6,frog,0.91348165,rotation,4
4239,4,deer,6,frog,0.913477,noise,4
6447,4,deer,6,frog,0.9134689,noise,4
8420,3,cat,6,frog,0.913459,noise,3
1196,2,bird,6,frog,0.9134546,rotation,4
9462,2,bird,0,airplane,0.91344416,contrast,4
7272,1,automobile,0,airplane,0.9134363,blur,3
6224,5,dog,6,frog,0.91342443,noise,3
4337,1,automobile,6,frog,0.9134199,rotation,3
3422,2,bird,6,frog,0.91341007,rotation,4
4332,7,horse,6,frog,0.91340137,rotation,5
2359,2,bird,6,frog,0.91337764,noise,4
3728,2,bird,3,cat,0.91336656,blur,2
1495,2,bird,0,airplane,0.9133589,contrast,5
7075,9,truck,1,automobile,0.9133387,rotation,1
9113,1,automobile,6,frog,0.91333604,noise,3
5642,5,dog,4,deer,0.9133313,noise,2
711,8,ship,0,airplane,0.9133311,rotation,3
6284,0,airplane,6,frog,0.9133077,rotation,4
9094,2,bird,6,frog,0.9132976,rotation,4
4660,7,horse,2,bird,0.9132939,contrast,2
5665,2,bird,0,airplane,0.9132923,brightness,4
8000,9,truck,0,airplane,0.91327995,blur,4
2962,8,ship,0,airplane,0.913273,brightness,2
6783,3,cat,6,frog,0.9132726,brightness,4
8773,6,frog,2,bird,0.91326576,blur,3
3531,8,ship,6,frog,0.91326344,rotation,5
3456,3,cat,6,frog,0.91325533,rotation,5
4152,5,dog,6,frog,0.91324896,noise,4
5467,5,dog,6,frog,0.91324484,rotation,4
8573,6,frog,0,airplane,0.9132398,contrast,5
9375,3,cat,6,frog,0.91321725,noise,3
3375,4,deer,6,frog,0.9132149,rotation,5
9191,3,cat,6,frog,0.9132098,rotation,4
3615,6,frog,2,bird,0.91319543,brightness,3
6533,2,bird,6,frog,0.9131845,noise,4
7676,2,bird,6,frog,0.91318303,rotation,5
5460,0,airplane,3,cat,0.91317457,blur,5
7217,8,ship,0,airplane,0.9131733,contrast,4
8407,8,ship,6,frog,0.91316104,rotation,4
7822,2,bird,4,deer,0.9131537,brightness,3
1850,1,automobile,0,airplane,0.91314554,blur,1
4184,4,deer,6,frog,0.91314554,noise,4
385,8,ship,0,airplane,0.9131409,blur,3
7003,7,horse,6,frog,0.9131227,noise,2
314,4,deer,6,frog,0.91311663,rotation,4
9657,5,dog,6,frog,0.91309434,noise,2
786,3,cat,6,frog,0.91308,rotation,5
4753,2,bird,0,airplane,0.9130773,rotation,2
5023,2,bird,6,frog,0.9130614,noise,2
7028,9,truck,6,frog,0.91304666,rotation,5
4491,2,bird,6,frog,0.91302073,rotation,4
420,4,deer,6,frog,0.91301835,rotation,5
4965,3,cat,4,deer,0.9130145,brightness,1
4536,9,truck,0,airplane,0.9130066,contrast,4
8611,7,horse,2,bird,0.9130061,blur,5
5011,3,cat,6,frog,0.9129963,rotation,5
2788,7,horse,6,frog,0.9129906,noise,3
7932,9,truck,0,airplane,0.9129902,clean,0
7963,7,horse,4,deer,0.91298646,brightness,5
1782,3,cat,6,frog,0.91298455,noise,3
4995,2,bird,3,cat,0.9129753,blur,4
4198,8,ship,0,airplane,0.91295904,clean,0
3655,9,truck,0,airplane,0.9129589,contrast,5
9406,5,dog,6,frog,0.91295046,noise,4
1626,9,truck,0,airplane,0.9129476,brightness,3
5403,7,horse,4,deer,0.9129322,blur,4
8828,0,airplane,6,frog,0.91292673,rotation,5
1150,2,bird,4,deer,0.91292137,noise,1
9171,2,bird,6,frog,0.9129155,noise,5
6524,8,ship,0,airplane,0.91290724,rotation,1
2762,4,deer,2,bird,0.9129051,contrast,1
1770,7,horse,6,frog,0.9129005,rotation,4
9401,9,truck,0,airplane,0.91289634,contrast,5
1521,7,horse,4,deer,0.91289276,clean,0
8030,2,bird,0,airplane,0.912889,rotation,1
9834,8,ship,0,airplane,0.91287935,blur,1
4750,7,horse,4,deer,0.91286486,contrast,1
5803,1,automobile,6,frog,0.9128568,noise,2
4494,8,ship,6,frog,0.91284955,rotation,4
8985,9,truck,0,airplane,0.91284555,blur,3
4163,2,bird,6,frog,0.9128327,noise,4
247,9,truck,8,ship,0.91283244,contrast,3
8919,7,horse,4,deer,0.91282135,brightness,3
7617,2,bird,0,airplane,0.91281706,contrast,2
2576,2,bird,6,frog,0.9128115,rotation,4
8842,4,deer,6,frog,0.9128112,rotation,5
7945,6,frog,4,deer,0.9127654,contrast,5
6059,9,truck,1,automobile,0.9127618,rotation,5
4431,1,automobile,8,ship,0.9127507,contrast,5
3208,9,truck,6,frog,0.91274476,rotation,4
5937,1,automobile,6,frog,0.9127384,rotation,5
1985,6,frog,2,bird,0.912685,contrast,4
8983,3,cat,4,deer,0.9126598,contrast,1
1224,7,horse,4,deer,0.91264683,brightness,4
4045,7,horse,4,deer,0.91263384,contrast,5
6379,8,ship,1,automobile,0.9126095,rotation,4
7028,9,truck,6,frog,0.91257364,rotation,4
7947,2,bird,6,frog,0.91256124,noise,2
1034,6,frog,3,cat,0.9125299,contrast,1
5726,1,automobile,2,bird,0.9124962,blur,2
9012,8,ship,0,airplane,0.91249573,contrast,2
332,3,cat,6,frog,0.9124923,noise,1
4534,2,bird,6,frog,0.9124844,rotation,5
6195,1,automobile,6,frog,0.91248214,noise,2
9169,1,automobile,0,airplane,0.91245186,contrast,4
8660,7,horse,2,bird,0.9123932,noise,1
6519,2,bird,6,frog,0.9123917,noise,4
4097,3,cat,6,frog,0.9123668,rotation,1
3401,2,bird,6,frog,0.9123584,rotation,5
4320,1,automobile,0,airplane,0.912348,contrast,5
8473,2,bird,0,airplane,0.9123431,contrast,4
3513,3,cat,6,frog,0.9123425,noise,1
3771,2,bird,0,airplane,0.91233647,blur,3
8669,4,deer,6,frog,0.91233337,noise,4
1178,6,frog,2,bird,0.9123195,contrast,4
277,3,cat,2,bird,0.9123105,contrast,5
9107,5,dog,2,bird,0.9123065,blur,2
8782,5,dog,2,bird,0.9122795,brightness,3
6369,9,truck,2,bird,0.91227293,blur,4
2111,9,truck,1,automobile,0.9122665,rotation,5
5600,6,frog,4,deer,0.91225946,brightness,5
6938,3,cat,6,frog,0.9122505,rotation,4
9449,9,truck,0,airplane,0.91224587,brightness,4
1767,2,bird,6,frog,0.91224456,rotation,4
4065,4,deer,6,frog,0.912242,noise,2
2067,7,horse,4,deer,0.912207,brightness,3
9960,2,bird,0,airplane,0.9122044,brightness,2
9740,3,cat,6,frog,0.9121872,noise,2
1126,2,bird,0,airplane,0.9121757,noise,1
8189,8,ship,0,airplane,0.91217476,rotation,2
165,4,deer,2,bird,0.91217244,brightness,4
8009,5,dog,6,frog,0.91217166,noise,2
9462,2,bird,0,airplane,0.9121503,contrast,5
277,3,cat,2,bird,0.91214776,blur,4
1639,9,truck,6,frog,0.9121463,rotation,5
5237,4,deer,2,bird,0.912132,rotation,1
2629,2,bird,6,frog,0.9121225,noise,4
9563,1,automobile,2,bird,0.9121019,contrast,3
9082,2,bird,6,frog,0.91207683,noise,2
277,3,cat,2,bird,0.9120556,brightness,4
1862,5,dog,4,deer,0.91203463,rotation,1
8788,5,dog,2,bird,0.91203314,contrast,3
1705,0,airplane,6,frog,0.9120269,rotation,5
9498,3,cat,6,frog,0.9120258,noise,2
3263,1,automobile,6,frog,0.91199875,rotation,5
2804,3,cat,2,bird,0.91198164,rotation,2
4055,1,automobile,0,airplane,0.9119681,contrast,4
9105,8,ship,0,airplane,0.9119643,rotation,5
1750,8,ship,6,frog,0.911964,rotation,5
2515,2,bird,6,frog,0.91195333,noise,5
1687,8,ship,1,automobile,0.9119302,rotation,5
2853,9,truck,6,frog,0.9119145,rotation,5
7294,5,dog,2,bird,0.91191375,rotation,1
3351,1,automobile,6,frog,0.9119004,noise,2
3729,8,ship,6,frog,0.9118871,rotation,5
5578,3,cat,6,frog,0.91188157,noise,1
5945,9,truck,0,airplane,0.9118734,blur,5
5684,7,horse,4,deer,0.9118626,rotation,4
8248,1,automobile,0,airplane,0.91185766,contrast,3
8983,3,cat,4,deer,0.9118391,contrast,3
1433,7,horse,3,cat,0.91182643,blur,4
5461,0,airplane,6,frog,0.91182226,noise,3
8937,7,horse,2,bird,0.91180503,rotation,5
427,4,deer,6,frog,0.9117873,rotation,4
6253,5,dog,4,deer,0.911763,rotation,1
4990,7,horse,6,frog,0.91175675,rotation,5
5383,8,ship,6,frog,0.91175663,rotation,4
9174,9,truck,5,dog,0.91174704,blur,2
3518,5,dog,3,cat,0.91174686,blur,4
4410,9,truck,2,bird,0.9117422,blur,2
8877,9,truck,1,automobile,0.91173804,rotation,5
9066,1,automobile,6,frog,0.91172594,noise,2
8874,7,horse,6,frog,0.91172385,rotation,4
2187,5,dog,3,cat,0.91170037,blur,3
1007,8,ship,0,airplane,0.9116978,blur,4
9601,1,automobile,6,frog,0.9116972,rotation,4
6275,9,truck,0,airplane,0.91168004,contrast,5
7256,4,deer,6,frog,0.9116764,noise,4
4823,5,dog,3,cat,0.9116715,contrast,2
480,8,ship,6,frog,0.91166234,rotation,3
868,0,airplane,1,automobile,0.9116492,rotation,5
7004,3,cat,0,airplane,0.9116477,blur,3
5665,2,bird,0,airplane,0.9116238,contrast,2
9011,2,bird,6,frog,0.9115904,noise,5
52,0,airplane,2,bird,0.9115871,rotation,1
2067,7,horse,6,frog,0.91156197,rotation,4
8698,6,frog,4,deer,0.9115576,contrast,4
606,4,deer,3,cat,0.9115394,blur,3
7911,2,bird,6,frog,0.9115353,rotation,5
85,5,dog,6,frog,0.91149974,rotation,5
3901,3,cat,6,frog,0.9114979,rotation,5
9696,1,automobile,0,airplane,0.91149193,blur,5
8295,3,cat,0,airplane,0.91147006,rotation,2
650,3,cat,6,frog,0.9114421,noise,3
9774,5,dog,6,frog,0.91143364,rotation,3
5531,8,ship,0,airplane,0.9114144,brightness,3
4003,2,bird,0,airplane,0.9113865,rotation,1
4623,5,dog,3,cat,0.9113763,blur,5
557,4,deer,3,cat,0.91137606,blur,5
677,1,automobile,6,frog,0.9113727,noise,1
9557,5,dog,6,frog,0.9113726,rotation,4
4458,3,cat,6,frog,0.9113414,rotation,5
9107,5,dog,2,bird,0.911338,brightness,1
6827,3,cat,2,bird,0.9112949,brightness,2
1120,5,dog,2,bird,0.9112773,noise,1
8518,9,truck,6,frog,0.9112741,rotation,5
9598,9,truck,6,frog,0.9112652,rotation,4
5955,5,dog,6,frog,0.9112567,rotation,4
6913,3,cat,6,frog,0.9112552,rotation,2
517,9,truck,6,frog,0.9112271,noise,3
8351,0,airplane,2,bird,0.9112035,brightness,1
9895,4,deer,6,frog,0.9111975,rotation,5
5866,4,deer,6,frog,0.9111822,noise,2
1547,2,bird,0,airplane,0.91118085,rotation,1
646,3,cat,6,frog,0.9111779,noise,3
9857,0,airplane,1,automobile,0.9111764,rotation,4
8200,3,cat,6,frog,0.9111738,noise,2
7267,5,dog,6,frog,0.91117334,noise,2
7379,7,horse,6,frog,0.91117215,noise,5
2255,1,automobile,8,ship,0.9111708,noise,1
5048,1,automobile,6,frog,0.9111689,contrast,5
7885,3,cat,6,frog,0.9111465,noise,2
6769,3,cat,4,deer,0.91113126,brightness,4
3924,5,dog,6,frog,0.9111301,rotation,4
1433,7,horse,5,dog,0.9111213,rotation,3
6732,3,cat,2,bird,0.9111109,rotation,5
631,5,dog,2,bird,0.91110593,contrast,1
5795,7,horse,4,deer,0.9110975,rotation,2
8440,5,dog,3,cat,0.91107666,blur,3
2243,3,cat,4,deer,0.9110518,noise,1
9084,5,dog,3,cat,0.91103804,blur,4
9084,5,dog,3,cat,0.9110347,blur,3
9817,9,truck,1,automobile,0.91103274,contrast,4
6659,1,automobile,5,dog,0.91103107,blur,2
9877,6,frog,2,bird,0.91102195,brightness,3
8532,3,cat,6,frog,0.9109887,noise,2
6913,3,cat,6,frog,0.91098225,contrast,2
9927,9,truck,8,ship,0.91098136,contrast,5
2768,5,dog,6,frog,0.9109786,noise,3
3327,7,horse,6,frog,0.91097397,noise,2
4541,2,bird,6,frog,0.9109728,rotation,5
2212,2,bird,6,frog,0.9109647,rotation,5
9260,5,dog,3,cat,0.91096216,rotation,1
508,9,truck,0,airplane,0.9109587,contrast,5
9110,1,automobile,0,airplane,0.91095823,contrast,5
4546,2,bird,4,deer,0.9109386,noise,3
9217,9,truck,0,airplane,0.91093814,brightness,2
3204,5,dog,3,cat,0.91093695,brightness,2
7346,5,dog,6,frog,0.9109165,rotation,5
4699,5,dog,6,frog,0.91090006,rotation,4
9867,8,ship,0,airplane,0.91089964,brightness,3
4055,1,automobile,0,airplane,0.91089326,contrast,5
8269,8,ship,0,airplane,0.9108786,contrast,2
5455,9,truck,1,automobile,0.9108707,clean,0
7323,3,cat,4,deer,0.91086453,rotation,2
4124,8,ship,1,automobile,0.9108483,brightness,4
1255,4,deer,2,bird,0.9108419,rotation,2
8810,2,bird,6,frog,0.9108139,rotation,4
6897,9,truck,1,automobile,0.9108102,blur,1
7207,3,cat,6,frog,0.9108079,rotation,5
9711,4,deer,6,frog,0.91078603,rotation,4
5341,6,frog,3,cat,0.91074854,blur,3
7082,2,bird,0,airplane,0.91074854,clean,0
2828,2,bird,6,frog,0.9107344,rotation,5
9382,9,truck,6,frog,0.91073036,rotation,4
3085,2,bird,6,frog,0.91072947,noise,5
4476,1,automobile,6,frog,0.91072845,noise,3
6381,9,truck,1,automobile,0.91071457,blur,2
7416,1,automobile,8,ship,0.910709,contrast,5
2247,5,dog,2,bird,0.91070575,blur,4
8173,5,dog,6,frog,0.9107035,rotation,4
7147,5,dog,2,bird,0.9106995,blur,3
6913,3,cat,6,frog,0.91067797,clean,0
7545,5,dog,2,bird,0.91067666,blur,2
7561,2,bird,6,frog,0.9106595,rotation,5
5605,3,cat,6,frog,0.9106484,noise,3
3120,4,deer,2,bird,0.9106412,clean,0
7228,3,cat,6,frog,0.9105883,noise,1
910,5,dog,4,deer,0.91058505,brightness,4
9839,3,cat,6,frog,0.910572,noise,2
7157,5,dog,6,frog,0.910563,noise,3
2512,2,bird,6,frog,0.91055685,rotation,2
3146,2,bird,6,frog,0.9105256,brightness,4
3320,2,bird,6,frog,0.9105119,rotation,5
6954,7,horse,0,airplane,0.91050535,brightness,2
1678,2,bird,0,airplane,0.9105034,contrast,5
2181,3,cat,6,frog,0.91049826,rotation,4
5985,4,deer,2,bird,0.91048926,blur,2
5080,7,horse,3,cat,0.9104888,blur,3
4779,9,truck,1,automobile,0.9104879,brightness,4
2725,8,ship,6,frog,0.91048247,rotation,5
2643,3,cat,4,deer,0.9104773,brightness,5
9788,1,automobile,6,frog,0.9104699,noise,2
5607,6,frog,0,airplane,0.9104365,blur,3
8549,1,automobile,9,truck,0.9104361,blur,2
4699,5,dog,2,bird,0.9104256,contrast,4
6559,2,bird,4,deer,0.9104185,brightness,4
752,9,truck,6,frog,0.9104131,brightness,4
2729,5,dog,3,cat,0.9104122,blur,3
2759,3,cat,6,frog,0.9104115,noise,3
8380,9,truck,8,ship,0.9104105,contrast,4
7329,1,automobile,0,airplane,0.9103632,contrast,4
3272,7,horse,6,frog,0.9103618,rotation,5
8351,0,airplane,2,bird,0.9103578,rotation,3
8642,3,cat,6,frog,0.9103527,noise,1
8306,6,frog,2,bird,0.9103452,blur,2
5521,9,truck,2,bird,0.91033643,blur,4
8735,3,cat,2,bird,0.9103183,contrast,1
3612,1,automobile,0,airplane,0.91031593,contrast,5
4803,7,horse,6,frog,0.91031456,rotation,4
4106,3,cat,0,airplane,0.9103054,contrast,4
4732,2,bird,4,deer,0.91030097,contrast,3
4553,3,cat,6,frog,0.91028464,rotation,4
4732,2,bird,4,deer,0.9102636,brightness,3
6035,5,dog,6,frog,0.9102421,noise,2
4120,4,deer,0,airplane,0.9102248,rotation,4
3892,5,dog,6,frog,0.91021335,rotation,4
9655,8,ship,0,airplane,0.9102108,rotation,5
9574,4,deer,2,bird,0.9102104,blur,3
2465,9,truck,6,frog,0.9102079,noise,3
5607,6,frog,0,airplane,0.9101999,blur,4
2087,0,airplane,4,deer,0.91016847,noise,2
6559,2,bird,4,deer,0.9101601,brightness,3
2676,4,deer,6,frog,0.91015524,rotation,3
4027,4,deer,6,frog,0.910138,noise,4
9084,5,dog,3,cat,0.9101053,blur,5
5915,5,dog,3,cat,0.91007984,rotation,1
2989,5,dog,6,frog,0.91005474,contrast,3
7358,8,ship,6,frog,0.91003776,noise,3
9187,4,deer,6,frog,0.91003567,rotation,5
8069,4,deer,6,frog,0.910035,rotation,5
4699,5,dog,2,bird,0.9100216,noise,1
2851,4,deer,6,frog,0.91001236,noise,3
9320,9,truck,0,airplane,0.9100119,blur,3
1400,5,dog,3,cat,0.9100107,blur,2
5639,3,cat,2,bird,0.91000736,clean,0
899,5,dog,3,cat,0.9099812,blur,4
6861,8,ship,0,airplane,0.90996134,clean,0
5898,8,ship,6,frog,0.90995324,rotation,4
7946,1,automobile,6,frog,0.9099499,rotation,4
5387,3,cat,4,deer,0.90994614,brightness,5
6783,3,cat,6,frog,0.90993196,blur,1
3607,3,cat,2,bird,0.909929,brightness,5
9609,1,automobile,6,frog,0.9099222,rotation,4
9579,2,bird,6,frog,0.9098885,noise,1
7720,5,dog,2,bird,0.9098835,blur,3
165,4,deer,2,bird,0.9098828,contrast,2
899,5,dog,3,cat,0.90984887,blur,5
5839,2,bird,6,frog,0.9098459,rotation,3
4052,5,dog,6,frog,0.9098254,noise,4
9927,9,truck,8,ship,0.90980285,contrast,4
4533,8,ship,0,airplane,0.90979934,blur,2
3011,3,cat,6,frog,0.90978646,rotation,4
7682,8,ship,9,truck,0.9097834,noise,2
2960,9,truck,0,airplane,0.9097774,brightness,3
6722,3,cat,6,frog,0.90976644,noise,2
2128,4,deer,6,frog,0.9097664,blur,2
3188,4,deer,3,cat,0.9097568,blur,2
5839,2,bird,6,frog,0.9097318,rotation,2
2944,9,truck,6,frog,0.90970933,rotation,4
7318,4,deer,2,bird,0.90970373,rotation,1
9436,1,automobile,6,frog,0.9097,rotation,3
2737,8,ship,0,airplane,0.90969944,rotation,1
899,5,dog,3,cat,0.909692,blur,3
4167,0,airplane,6,frog,0.90967953,noise,5
4128,1,automobile,0,airplane,0.9096538,contrast,5
4887,5,dog,6,frog,0.9096431,noise,3
7713,5,dog,6,frog,0.90963423,noise,2
9470,9,truck,6,frog,0.90962756,rotation,5
2335,5,dog,2,bird,0.909625,contrast,3
9084,5,dog,6,frog,0.9096096,noise,3
5435,7,horse,4,deer,0.9096065,brightness,3
1066,9,truck,1,automobile,0.90959936,contrast,4
9012,8,ship,0,airplane,0.9095874,blur,2
67,2,bird,0,airplane,0.90958565,noise,1
845,3,cat,0,airplane,0.90958387,contrast,2
3506,2,bird,6,frog,0.9095732,rotation,5
3892,5,dog,6,frog,0.9095676,brightness,5
6357,7,horse,6,frog,0.90956306,noise,4
4205,4,deer,6,frog,0.9095578,rotation,4
4725,9,truck,1,automobile,0.90955734,contrast,1
6909,4,deer,2,bird,0.9095471,rotation,2
4266,3,cat,6,frog,0.90954655,rotation,4
4469,5,dog,6,frog,0.9095464,rotation,5
2762,4,deer,2,bird,0.9095443,blur,4
6595,2,bird,0,airplane,0.90954393,rotation,5
1205,8,ship,0,airplane,0.90951747,rotation,2
898,3,cat,7,horse,0.90950567,brightness,1
3053,4,deer,6,frog,0.9095045,noise,4
7329,1,automobile,6,frog,0.9095025,rotation,4
6975,8,ship,6,frog,0.9094731,noise,2
230,5,dog,3,cat,0.90947044,blur,4
3430,8,ship,0,airplane,0.90946496,blur,5
925,5,dog,3,cat,0.9094524,blur,2
2169,8,ship,0,airplane,0.90944934,clean,0
8501,8,ship,6,frog,0.90944916,rotation,4
6082,0,airplane,6,frog,0.90943605,rotation,4
4008,8,ship,0,airplane,0.90941703,blur,5
2026,5,dog,3,cat,0.9094168,blur,2
4696,5,dog,6,frog,0.909413,rotation,4
421,5,dog,3,cat,0.9094044,blur,3
5607,6,frog,0,airplane,0.90940064,blur,5
7414,8,ship,0,airplane,0.9093788,contrast,4
1410,1,automobile,6,frog,0.9093706,rotation,4
6308,4,deer,6,frog,0.9093649,noise,5
2926,9,truck,2,bird,0.90936327,blur,5
5050,3,cat,6,frog,0.9093613,noise,5
9834,8,ship,0,airplane,0.90935075,blur,5
